"","periodo","provincia","departamento","titulares","titulares_por2","mes","anio","mes_n"
"752",2021-08-01,"Misiones","San Ignacio",46,92,"agosto",2021,8
"753",2021-09-01,"Misiones","Candelaria",46,92,"septiembre",2021,9
"754",2021-09-01,"Misiones","Candelaria",46,92,"septiembre",2021,9
"755",2021-09-01,"Misiones","San Ignacio",46,92,"septiembre",2021,9
"756",2021-10-01,"Misiones","Candelaria",46,92,"octubre",2021,10
"757",2021-10-01,"Misiones","Candelaria",46,92,"octubre",2021,10
"758",2021-02-01,"Misiones","Libertador General San Martín",47,94,"febrero",2021,2
"759",2021-03-01,"Misiones","Libertador General San Martín",47,94,"marzo",2021,3
"760",2021-10-01,"Misiones","25 de Mayo",47,94,"octubre",2021,10
"761",2021-10-01,"Misiones","San Ignacio",47,94,"octubre",2021,10
"762",2021-11-01,"Misiones","25 de Mayo",47,94,"noviembre",2021,11
"763",2021-11-01,"Misiones","San Ignacio",47,94,"noviembre",2021,11
"764",2021-04-01,"Misiones","Apóstoles",48,96,"abril",2021,4
"765",2021-05-01,"Misiones","25 de Mayo",48,96,"mayo",2021,5
"766",2021-05-01,"Misiones","Iguazú",48,96,"mayo",2021,5
"767",2021-06-01,"Misiones","25 de Mayo",48,96,"junio",2021,6
"768",2021-09-01,"Misiones","25 de Mayo",48,96,"septiembre",2021,9
"769",2021-12-01,"Misiones","Libertador General San Martín",48,96,"diciembre",2021,12
"770",2021-01-01,"Misiones","Guaraní",49,98,"enero",2021,1
"771",2021-03-01,"Misiones","Apóstoles",49,98,"marzo",2021,3
"772",2021-06-01,"Misiones","Iguazú",49,98,"junio",2021,6
"773",2021-07-01,"Misiones","Montecarlo",49,98,"julio",2021,7
"774",2021-08-01,"Misiones","Montecarlo",49,98,"agosto",2021,8
"775",2021-09-01,"Misiones","Montecarlo",49,98,"septiembre",2021,9
"776",2021-10-01,"Misiones","Montecarlo",49,98,"octubre",2021,10
"777",2020-06-01,"Misiones","Eldorado",50,100,"junio",2020,6
"778",2020-07-01,"Misiones","Eldorado",50,100,"julio",2020,7
"779",2021-02-01,"Misiones","Apóstoles",50,100,"febrero",2021,2
"780",2021-03-01,"Misiones","Oberá",50,100,"marzo",2021,3
"781",2021-12-01,"Misiones","San Ignacio",50,100,"diciembre",2021,12
"782",2020-03-01,"Misiones","Eldorado",51,102,"marzo",2020,3
"783",2020-04-01,"Misiones","Eldorado",51,102,"abril",2020,4
"784",2020-05-01,"Misiones","Eldorado",51,102,"mayo",2020,5
"785",2021-01-01,"Misiones","Apóstoles",51,102,"enero",2021,1
"786",2021-04-01,"Misiones","Libertador General San Martín",51,102,"abril",2021,4
"787",2021-05-01,"Misiones","San Ignacio",51,102,"mayo",2021,5
"788",2021-06-01,"Misiones","San Ignacio",51,102,"junio",2021,6
"789",2021-12-01,"Misiones","25 de Mayo",52,104,"diciembre",2021,12
"790",2020-08-01,"Misiones","Eldorado",53,106,"agosto",2020,8
"791",2021-04-01,"Misiones","Libertador General San Martín",53,106,"abril",2021,4
"792",2021-11-01,"Misiones","Candelaria",53,106,"noviembre",2021,11
"793",2021-12-01,"Misiones","Candelaria",53,106,"diciembre",2021,12
"794",2020-09-01,"Misiones","Eldorado",54,108,"septiembre",2020,9
"795",2020-10-01,"Misiones","Eldorado",54,108,"octubre",2020,10
"796",2020-11-01,"Misiones","Eldorado",54,108,"noviembre",2020,11
"797",2020-12-01,"Misiones","Eldorado",54,108,"diciembre",2020,12
"798",2020-12-01,"Misiones","San Javier",54,108,"diciembre",2020,12
"799",2021-01-01,"Misiones","Eldorado",54,108,"enero",2021,1
"800",2021-04-01,"Misiones","Eldorado",54,108,"abril",2021,4
"801",2021-05-01,"Misiones","Candelaria",54,108,"mayo",2021,5
"802",2021-05-01,"Misiones","Concepción",55,110,"mayo",2021,5
"803",2021-06-01,"Misiones","Candelaria",56,112,"junio",2021,6
"804",2021-11-01,"Misiones","Montecarlo",56,112,"noviembre",2021,11
"805",2021-02-01,"Misiones","Guaraní",58,116,"febrero",2021,2
"806",2021-03-01,"Misiones","Guaraní",58,116,"marzo",2021,3
"807",2021-05-01,"Misiones","Libertador General San Martín",58,116,"mayo",2021,5
"808",2021-06-01,"Misiones","Concepción",58,116,"junio",2021,6
"809",2021-06-01,"Misiones","Libertador General San Martín",58,116,"junio",2021,6
"810",2021-08-01,"Misiones","Concepción",58,116,"agosto",2021,8
"811",2021-08-01,"Misiones","San Ignacio",59,118,"agosto",2021,8
"812",2021-07-01,"Misiones","Concepción",60,120,"julio",2021,7
"813",2021-07-01,"Misiones","San Ignacio",61,122,"julio",2021,7
"814",2021-09-01,"Misiones","San Ignacio",61,122,"septiembre",2021,9
"815",2021-10-01,"Misiones","San Ignacio",61,122,"octubre",2021,10
"816",2021-11-01,"Misiones","San Ignacio",61,122,"noviembre",2021,11
"817",2020-11-01,"Misiones","Eldorado",62,124,"noviembre",2020,11
"818",2021-03-01,"Misiones","Eldorado",62,124,"marzo",2021,3
"819",2021-07-01,"Misiones","Cainguás",62,124,"julio",2021,7
"820",2021-07-01,"Misiones","Candelaria",62,124,"julio",2021,7
"821",2021-08-01,"Misiones","Cainguás",62,124,"agosto",2021,8
"822",2021-09-01,"Misiones","Concepción",62,124,"septiembre",2021,9
"823",2021-10-01,"Misiones","Concepción",62,124,"octubre",2021,10
"824",2021-12-01,"Misiones","San Ignacio",62,124,"diciembre",2021,12
"825",2020-03-01,"Misiones","Cainguás",63,126,"marzo",2020,3
"826",2020-03-01,"Misiones","Cainguás",63,126,"marzo",2020,3
"827",2020-04-01,"Misiones","Cainguás",63,126,"abril",2020,4
"828",2020-04-01,"Misiones","Cainguás",63,126,"abril",2020,4
"829",2020-05-01,"Misiones","Cainguás",63,126,"mayo",2020,5
"830",2020-05-01,"Misiones","Cainguás",63,126,"mayo",2020,5
"831",2020-06-01,"Misiones","Cainguás",63,126,"junio",2020,6
"832",2020-07-01,"Misiones","Eldorado",63,126,"julio",2020,7
"833",2020-08-01,"Misiones","Eldorado",63,126,"agosto",2020,8
"834",2021-02-01,"Misiones","Eldorado",63,126,"febrero",2021,2
"835",2021-04-01,"Misiones","Oberá",63,126,"abril",2021,4
"836",2021-08-01,"Misiones","Candelaria",63,126,"agosto",2021,8
"837",2021-09-01,"Misiones","Cainguás",63,126,"septiembre",2021,9
"838",2021-11-01,"Misiones","Concepción",63,126,"noviembre",2021,11
"839",2020-12-01,"Misiones","Eldorado",64,128,"diciembre",2020,12
"840",2021-09-01,"Misiones","Candelaria",64,128,"septiembre",2021,9
"841",2021-10-01,"Misiones","Cainguás",64,128,"octubre",2021,10
"842",2021-10-01,"Misiones","Candelaria",64,128,"octubre",2021,10
"843",2020-06-01,"Misiones","Cainguás",65,130,"junio",2020,6
"844",2020-08-01,"Misiones","Libertador General San Martín",65,130,"agosto",2020,8
"845",2020-09-01,"Misiones","Eldorado",65,130,"septiembre",2020,9
"846",2020-10-01,"Misiones","Eldorado",65,130,"octubre",2020,10
"847",2021-01-01,"Misiones","Eldorado",65,130,"enero",2021,1
"848",2021-02-01,"Misiones","Eldorado",65,130,"febrero",2021,2
"849",2021-03-01,"Misiones","Eldorado",65,130,"marzo",2021,3
"850",2021-12-01,"Misiones","Concepción",65,130,"diciembre",2021,12
"851",2020-03-01,"Misiones","Eldorado",66,132,"marzo",2020,3
"852",2020-04-01,"Misiones","Eldorado",66,132,"abril",2020,4
"853",2020-05-01,"Misiones","Eldorado",66,132,"mayo",2020,5
"854",2020-06-01,"Misiones","Eldorado",66,132,"junio",2020,6
"855",2020-07-01,"Misiones","Cainguás",66,132,"julio",2020,7
"856",2020-07-01,"Misiones","Cainguás",66,132,"julio",2020,7
"857",2021-11-01,"Misiones","Cainguás",66,132,"noviembre",2021,11
"858",2021-11-01,"Misiones","Libertador General San Martín",66,132,"noviembre",2021,11
"859",2021-07-01,"Misiones","Libertador General San Martín",68,136,"julio",2021,7
"860",2021-08-01,"Misiones","Iguazú",68,136,"agosto",2021,8
"861",2021-08-01,"Misiones","Libertador General San Martín",68,136,"agosto",2021,8
"862",2021-09-01,"Misiones","Libertador General San Martín",68,136,"septiembre",2021,9
"863",2021-10-01,"Misiones","Libertador General San Martín",68,136,"octubre",2021,10
"864",2021-07-01,"Misiones","Iguazú",69,138,"julio",2021,7
"865",2020-08-01,"Misiones","Cainguás",70,140,"agosto",2020,8
"866",2020-09-01,"Misiones","Cainguás",70,140,"septiembre",2020,9
"867",2020-09-01,"Misiones","Libertador General San Martín",70,140,"septiembre",2020,9
"868",2021-04-01,"Misiones","Eldorado",70,140,"abril",2021,4
"869",2021-09-01,"Misiones","Iguazú",70,140,"septiembre",2021,9
"870",2021-12-01,"Misiones","Libertador General San Martín",70,140,"diciembre",2021,12
"871",2020-09-01,"Misiones","Cainguás",71,142,"septiembre",2020,9
"872",2020-03-01,"Misiones","General Manuel Belgrano",72,144,"marzo",2020,3
"873",2020-04-01,"Misiones","General Manuel Belgrano",72,144,"abril",2020,4
"874",2020-05-01,"Misiones","General Manuel Belgrano",72,144,"mayo",2020,5
"875",2020-06-01,"Misiones","General Manuel Belgrano",72,144,"junio",2020,6
"876",2020-08-01,"Misiones","Cainguás",72,144,"agosto",2020,8
"877",2020-10-01,"Misiones","Cainguás",72,144,"octubre",2020,10
"878",2020-11-01,"Misiones","Cainguás",72,144,"noviembre",2020,11
"879",2020-11-01,"Misiones","General Manuel Belgrano",72,144,"noviembre",2020,11
"880",2021-05-01,"Misiones","Apóstoles",72,144,"mayo",2021,5
"881",2021-06-01,"Misiones","Apóstoles",72,144,"junio",2021,6
"882",2021-11-01,"Misiones","Candelaria",72,144,"noviembre",2021,11
"883",2020-10-01,"Misiones","General Manuel Belgrano",73,146,"octubre",2020,10
"884",2021-07-01,"Misiones","Apóstoles",73,146,"julio",2021,7
"885",2021-08-01,"Misiones","Apóstoles",73,146,"agosto",2021,8
"886",2021-10-01,"Misiones","Apóstoles",73,146,"octubre",2021,10
"887",2021-11-01,"Misiones","Iguazú",73,146,"noviembre",2021,11
"888",2021-12-01,"Misiones","Iguazú",73,146,"diciembre",2021,12
"889",2020-07-01,"Misiones","General Manuel Belgrano",74,148,"julio",2020,7
"890",2020-12-01,"Misiones","Cainguás",74,148,"diciembre",2020,12
"891",2021-04-01,"Misiones","Guaraní",74,148,"abril",2021,4
"892",2021-09-01,"Misiones","Apóstoles",74,148,"septiembre",2021,9
"893",2021-10-01,"Misiones","Iguazú",74,148,"octubre",2021,10
"894",2021-12-01,"Misiones","Candelaria",74,148,"diciembre",2021,12
"895",2020-08-01,"Misiones","General Manuel Belgrano",75,150,"agosto",2020,8
"896",2020-09-01,"Misiones","General Manuel Belgrano",75,150,"septiembre",2020,9
"897",2021-07-01,"Misiones","Eldorado",75,150,"julio",2021,7
"898",2021-04-01,"Misiones","Eldorado",76,152,"abril",2021,4
"899",2021-08-01,"Misiones","Eldorado",77,154,"agosto",2021,8
"900",2021-09-01,"Misiones","Eldorado",77,154,"septiembre",2021,9
"901",2021-10-01,"Misiones","Eldorado",77,154,"octubre",2021,10
"902",2020-10-01,"Misiones","Cainguás",78,156,"octubre",2020,10
"903",2020-11-01,"Misiones","Cainguás",78,156,"noviembre",2020,11
"904",2021-11-01,"Misiones","Eldorado",78,156,"noviembre",2021,11
"905",2020-03-01,"Misiones","Apóstoles",81,162,"marzo",2020,3
"906",2020-04-01,"Misiones","Apóstoles",81,162,"abril",2020,4
"907",2020-05-01,"Misiones","Apóstoles",81,162,"mayo",2020,5
"908",2020-06-01,"Misiones","Apóstoles",81,162,"junio",2020,6
"909",2020-07-01,"Misiones","Apóstoles",81,162,"julio",2020,7
"910",2020-08-01,"Misiones","Apóstoles",81,162,"agosto",2020,8
"911",2020-09-01,"Misiones","Apóstoles",81,162,"septiembre",2020,9
"912",2021-11-01,"Misiones","Libertador General San Martín",81,162,"noviembre",2021,11
"913",2021-01-01,"Misiones","Cainguás",82,164,"enero",2021,1
"914",2021-05-01,"Misiones","Eldorado",82,164,"mayo",2021,5
"915",2021-06-01,"Misiones","Eldorado",82,164,"junio",2021,6
"916",2021-05-01,"Misiones","Oberá",83,166,"mayo",2021,5
"917",2021-08-01,"Misiones","Eldorado",83,166,"agosto",2021,8
"918",2021-09-01,"Misiones","Eldorado",83,166,"septiembre",2021,9
"919",2021-06-01,"Misiones","Oberá",84,168,"junio",2021,6
"920",2020-03-01,"Misiones","Montecarlo",85,170,"marzo",2020,3
"921",2021-05-01,"Misiones","Eldorado",85,170,"mayo",2021,5
"922",2021-05-01,"Misiones","Libertador General San Martín",85,170,"mayo",2021,5
